date,store,item,category,price,base_price,promo,units_sold
2025-01-22,Store_A,Milk_1L,Dairy,50.0,50.0,0,194
2025-01-23,Store_A,Milk_1L,Dairy,50.0,50.0,0,197
2025-01-24,Store_A,Milk_1L,Dairy,50.0,50.0,0,229
2025-01-25,Store_A,Milk_1L,Dairy,55.68,50.0,1,283
2025-01-26,Store_A,Milk_1L,Dairy,50.0,50.0,0,230
2025-01-27,Store_A,Milk_1L,Dairy,47.24,50.0,0,218
2025-01-28,Store_A,Milk_1L,Dairy,50.0,50.0,0,193
2025-01-29,Store_A,Milk_1L,Dairy,50.0,50.0,0,211
2025-01-30,Store_A,Milk_1L,Dairy,50.0,50.0,0,221
2025-01-31,Store_A,Milk_1L,Dairy,50.0,50.0,0,236
2025-02-01,Store_A,Milk_1L,Dairy,50.0,50.0,1,387
2025-02-02,Store_A,Milk_1L,Dairy,50.0,50.0,0,249
2025-02-03,Store_A,Milk_1L,Dairy,50.0,50.0,0,187
2025-02-04,Store_A,Milk_1L,Dairy,50.0,50.0,0,176
2025-02-05,Store_A,Milk_1L,Dairy,42.2,50.0,0,266
2025-02-06,Store_A,Milk_1L,Dairy,50.0,50.0,0,226
2025-02-07,Store_A,Milk_1L,Dairy,49.7,50.0,0,222
2025-02-08,Store_A,Milk_1L,Dairy,50.0,50.0,0,306
2025-02-09,Store_A,Milk_1L,Dairy,56.04,50.0,0,220
2025-02-10,Store_A,Milk_1L,Dairy,50.0,50.0,0,208
2025-02-11,Store_A,Milk_1L,Dairy,50.0,50.0,0,174
2025-02-12,Store_A,Milk_1L,Dairy,57.3,50.0,0,153
2025-02-13,Store_A,Milk_1L,Dairy,50.0,50.0,0,172
2025-02-14,Store_A,Milk_1L,Dairy,56.11,50.0,0,178
2025-02-15,Store_A,Milk_1L,Dairy,45.99,50.0,0,318
2025-02-16,Store_A,Milk_1L,Dairy,50.0,50.0,0,252
2025-02-17,Store_A,Milk_1L,Dairy,50.0,50.0,0,214
2025-02-18,Store_A,Milk_1L,Dairy,50.0,50.0,0,164
2025-02-19,Store_A,Milk_1L,Dairy,50.0,50.0,0,189
2025-02-20,Store_A,Milk_1L,Dairy,50.0,50.0,0,196
2025-02-21,Store_A,Milk_1L,Dairy,48.02,50.0,0,261
2025-02-22,Store_A,Milk_1L,Dairy,51.06,50.0,0,278
2025-02-23,Store_A,Milk_1L,Dairy,50.0,50.0,0,232
2025-02-24,Store_A,Milk_1L,Dairy,50.0,50.0,0,205
2025-02-25,Store_A,Milk_1L,Dairy,50.0,50.0,0,158
2025-02-26,Store_A,Milk_1L,Dairy,50.0,50.0,0,196
2025-02-27,Store_A,Milk_1L,Dairy,50.0,50.0,0,203
2025-02-28,Store_A,Milk_1L,Dairy,50.0,50.0,0,248
2025-03-01,Store_A,Milk_1L,Dairy,47.87,50.0,0,313
2025-03-02,Store_A,Milk_1L,Dairy,50.0,50.0,0,263
2025-03-03,Store_A,Milk_1L,Dairy,50.0,50.0,0,181
2025-03-04,Store_A,Milk_1L,Dairy,50.0,50.0,0,198
2025-03-05,Store_A,Milk_1L,Dairy,50.0,50.0,0,207
2025-03-06,Store_A,Milk_1L,Dairy,50.0,50.0,0,203
2025-03-07,Store_A,Milk_1L,Dairy,50.0,50.0,0,242
2025-03-08,Store_A,Milk_1L,Dairy,50.0,50.0,0,299
2025-03-09,Store_A,Milk_1L,Dairy,50.0,50.0,0,235
2025-03-10,Store_A,Milk_1L,Dairy,50.0,50.0,0,196
2025-03-11,Store_A,Milk_1L,Dairy,41.61,50.0,0,258
2025-03-12,Store_A,Milk_1L,Dairy,50.0,50.0,0,198
2025-03-13,Store_A,Milk_1L,Dairy,45.71,50.0,0,258
2025-03-14,Store_A,Milk_1L,Dairy,50.0,50.0,0,206
2025-03-15,Store_A,Milk_1L,Dairy,50.0,50.0,0,256
2025-03-16,Store_A,Milk_1L,Dairy,44.82,50.0,1,396
2025-03-17,Store_A,Milk_1L,Dairy,50.0,50.0,0,190
2025-03-18,Store_A,Milk_1L,Dairy,50.0,50.0,0,181
2025-03-19,Store_A,Milk_1L,Dairy,50.0,50.0,0,154
2025-03-20,Store_A,Milk_1L,Dairy,50.0,50.0,0,161
2025-03-21,Store_A,Milk_1L,Dairy,50.0,50.0,0,236
2025-03-22,Store_A,Milk_1L,Dairy,50.0,50.0,0,303
2025-03-23,Store_A,Milk_1L,Dairy,50.0,50.0,0,235
2025-03-24,Store_A,Milk_1L,Dairy,47.0,50.0,1,277
2025-03-25,Store_A,Milk_1L,Dairy,50.0,50.0,0,166
2025-03-26,Store_A,Milk_1L,Dairy,50.0,50.0,0,193
2025-03-27,Store_A,Milk_1L,Dairy,50.0,50.0,0,208
2025-03-28,Store_A,Milk_1L,Dairy,50.0,50.0,0,235
2025-03-29,Store_A,Milk_1L,Dairy,50.0,50.0,0,255
2025-03-30,Store_A,Milk_1L,Dairy,50.0,50.0,0,253
2025-03-31,Store_A,Milk_1L,Dairy,50.0,50.0,0,188
2025-04-01,Store_A,Milk_1L,Dairy,50.0,50.0,0,169
2025-04-02,Store_A,Milk_1L,Dairy,50.0,50.0,0,217
2025-04-03,Store_A,Milk_1L,Dairy,50.0,50.0,0,213
2025-04-04,Store_A,Milk_1L,Dairy,50.0,50.0,0,238
2025-04-05,Store_A,Milk_1L,Dairy,50.0,50.0,0,280
2025-04-06,Store_A,Milk_1L,Dairy,50.0,50.0,0,268
2025-04-07,Store_A,Milk_1L,Dairy,50.0,50.0,0,196
2025-04-08,Store_A,Milk_1L,Dairy,40.13,50.0,0,230
2025-04-09,Store_A,Milk_1L,Dairy,50.0,50.0,0,200
2025-04-10,Store_A,Milk_1L,Dairy,53.55,50.0,0,152
2025-04-11,Store_A,Milk_1L,Dairy,50.0,50.0,0,199
2025-04-12,Store_A,Milk_1L,Dairy,42.69,50.0,0,393
2025-04-13,Store_A,Milk_1L,Dairy,50.0,50.0,0,226
2025-04-14,Store_A,Milk_1L,Dairy,50.0,50.0,0,181
2025-04-15,Store_A,Milk_1L,Dairy,53.84,50.0,0,147
2025-04-16,Store_A,Milk_1L,Dairy,50.0,50.0,0,171
2025-04-17,Store_A,Milk_1L,Dairy,54.57,50.0,1,226
2025-04-18,Store_A,Milk_1L,Dairy,50.0,50.0,0,214
2025-04-19,Store_A,Milk_1L,Dairy,50.0,50.0,0,281
2025-04-20,Store_A,Milk_1L,Dairy,50.0,50.0,0,222
2025-04-21,Store_A,Milk_1L,Dairy,50.0,50.0,0,174
2025-04-22,Store_A,Milk_1L,Dairy,52.74,50.0,0,162
2025-04-23,Store_A,Milk_1L,Dairy,50.0,50.0,0,190
2025-04-24,Store_A,Milk_1L,Dairy,50.0,50.0,0,193
2025-04-25,Store_A,Milk_1L,Dairy,50.0,50.0,0,203
2025-04-26,Store_A,Milk_1L,Dairy,50.0,50.0,0,232
2025-04-27,Store_A,Milk_1L,Dairy,50.0,50.0,0,255
2025-04-28,Store_A,Milk_1L,Dairy,50.0,50.0,0,194
2025-04-29,Store_A,Milk_1L,Dairy,50.0,50.0,0,148
2025-04-30,Store_A,Milk_1L,Dairy,50.0,50.0,0,174
2025-05-01,Store_A,Milk_1L,Dairy,50.0,50.0,0,198
2025-05-02,Store_A,Milk_1L,Dairy,49.34,50.0,1,279
2025-05-03,Store_A,Milk_1L,Dairy,40.01,50.0,0,361
2025-05-04,Store_A,Milk_1L,Dairy,50.0,50.0,0,225
2025-05-05,Store_A,Milk_1L,Dairy,50.0,50.0,0,195
2025-05-06,Store_A,Milk_1L,Dairy,42.57,50.0,1,241
2025-05-07,Store_A,Milk_1L,Dairy,50.0,50.0,0,166
2025-05-08,Store_A,Milk_1L,Dairy,50.0,50.0,0,199
2025-05-09,Store_A,Milk_1L,Dairy,50.0,50.0,0,239
2025-05-10,Store_A,Milk_1L,Dairy,50.0,50.0,0,254
2025-05-11,Store_A,Milk_1L,Dairy,50.0,50.0,0,225
2025-05-12,Store_A,Milk_1L,Dairy,50.0,50.0,0,137
2025-05-13,Store_A,Milk_1L,Dairy,50.0,50.0,1,205
2025-05-14,Store_A,Milk_1L,Dairy,50.0,50.0,1,239
2025-05-15,Store_A,Milk_1L,Dairy,43.09,50.0,0,250
2025-05-16,Store_A,Milk_1L,Dairy,50.0,50.0,0,217
2025-05-17,Store_A,Milk_1L,Dairy,50.0,50.0,1,345
2025-05-18,Store_A,Milk_1L,Dairy,50.0,50.0,0,234
2025-05-19,Store_A,Milk_1L,Dairy,50.0,50.0,0,166
2025-05-20,Store_A,Milk_1L,Dairy,50.0,50.0,0,126
2025-05-21,Store_A,Milk_1L,Dairy,43.86,50.0,0,204
2025-05-22,Store_A,Milk_1L,Dairy,50.0,50.0,0,153
2025-05-23,Store_A,Milk_1L,Dairy,50.0,50.0,0,196
2025-05-24,Store_A,Milk_1L,Dairy,50.0,50.0,0,283
2025-05-25,Store_A,Milk_1L,Dairy,40.87,50.0,0,286
2025-05-26,Store_A,Milk_1L,Dairy,50.0,50.0,0,163
2025-05-27,Store_A,Milk_1L,Dairy,50.0,50.0,0,154
2025-05-28,Store_A,Milk_1L,Dairy,50.0,50.0,0,154
2025-05-29,Store_A,Milk_1L,Dairy,50.0,50.0,0,178
2025-05-30,Store_A,Milk_1L,Dairy,50.0,50.0,0,186
2025-05-31,Store_A,Milk_1L,Dairy,50.0,50.0,0,229
2025-06-01,Store_A,Milk_1L,Dairy,40.02,50.0,0,288
2025-06-02,Store_A,Milk_1L,Dairy,50.0,50.0,0,167
2025-06-03,Store_A,Milk_1L,Dairy,55.58,50.0,0,142
2025-06-04,Store_A,Milk_1L,Dairy,50.0,50.0,1,214
2025-06-05,Store_A,Milk_1L,Dairy,43.77,50.0,0,251
2025-06-06,Store_A,Milk_1L,Dairy,51.89,50.0,0,216
2025-06-07,Store_A,Milk_1L,Dairy,43.62,50.0,0,297
2025-06-08,Store_A,Milk_1L,Dairy,42.36,50.0,0,274
2025-06-09,Store_A,Milk_1L,Dairy,50.0,50.0,0,152
2025-06-10,Store_A,Milk_1L,Dairy,46.25,50.0,0,179
2025-06-11,Store_A,Milk_1L,Dairy,50.0,50.0,0,154
2025-06-12,Store_A,Milk_1L,Dairy,50.0,50.0,0,159
2025-06-13,Store_A,Milk_1L,Dairy,41.88,50.0,0,240
2025-06-14,Store_A,Milk_1L,Dairy,50.0,50.0,0,217
2025-06-15,Store_A,Milk_1L,Dairy,50.0,50.0,0,212
2025-06-16,Store_A,Milk_1L,Dairy,50.0,50.0,0,165
2025-06-17,Store_A,Milk_1L,Dairy,50.0,50.0,0,140
2025-06-18,Store_A,Milk_1L,Dairy,50.0,50.0,0,168
2025-06-19,Store_A,Milk_1L,Dairy,50.0,50.0,0,175
2025-06-20,Store_A,Milk_1L,Dairy,50.0,50.0,0,194
2025-06-21,Store_A,Milk_1L,Dairy,50.0,50.0,0,215
2025-06-22,Store_A,Milk_1L,Dairy,50.0,50.0,0,173
2025-06-23,Store_A,Milk_1L,Dairy,50.0,50.0,1,219
2025-06-24,Store_A,Milk_1L,Dairy,50.0,50.0,0,150
2025-06-25,Store_A,Milk_1L,Dairy,50.0,50.0,1,224
2025-06-26,Store_A,Milk_1L,Dairy,55.16,50.0,0,129
2025-06-27,Store_A,Milk_1L,Dairy,50.0,50.0,1,261
2025-06-28,Store_A,Milk_1L,Dairy,50.0,50.0,0,238
2025-06-29,Store_A,Milk_1L,Dairy,50.0,50.0,0,180
2025-06-30,Store_A,Milk_1L,Dairy,50.0,50.0,0,138
2025-07-01,Store_A,Milk_1L,Dairy,50.0,50.0,1,225
2025-07-02,Store_A,Milk_1L,Dairy,50.0,50.0,0,161
2025-07-03,Store_A,Milk_1L,Dairy,50.0,50.0,0,158
2025-07-04,Store_A,Milk_1L,Dairy,50.0,50.0,0,200
2025-07-05,Store_A,Milk_1L,Dairy,42.91,50.0,0,336
2025-07-06,Store_A,Milk_1L,Dairy,50.0,50.0,0,223
2025-07-07,Store_A,Milk_1L,Dairy,50.0,50.0,0,157
2025-07-08,Store_A,Milk_1L,Dairy,50.0,50.0,0,139
2025-07-09,Store_A,Milk_1L,Dairy,50.0,50.0,0,165
2025-07-10,Store_A,Milk_1L,Dairy,50.0,50.0,0,186
2025-07-11,Store_A,Milk_1L,Dairy,50.0,50.0,0,195
2025-07-12,Store_A,Milk_1L,Dairy,50.0,50.0,0,224
2025-07-13,Store_A,Milk_1L,Dairy,40.67,50.0,0,343
2025-07-14,Store_A,Milk_1L,Dairy,50.0,50.0,1,209
2025-07-15,Store_A,Milk_1L,Dairy,50.0,50.0,0,123
2025-07-16,Store_A,Milk_1L,Dairy,50.0,50.0,0,167
2025-07-17,Store_A,Milk_1L,Dairy,53.77,50.0,0,130
2025-07-18,Store_A,Milk_1L,Dairy,50.0,50.0,0,233
2025-07-19,Store_A,Milk_1L,Dairy,50.0,50.0,0,239
2025-07-20,Store_A,Milk_1L,Dairy,53.56,50.0,0,154
2025-07-21,Store_A,Milk_1L,Dairy,50.0,50.0,0,168
2025-07-22,Store_A,Milk_1L,Dairy,50.0,50.0,0,141
2025-07-23,Store_A,Milk_1L,Dairy,50.4,50.0,0,156
2025-07-24,Store_A,Milk_1L,Dairy,50.0,50.0,0,133
2025-07-25,Store_A,Milk_1L,Dairy,50.0,50.0,0,214
2025-07-26,Store_A,Milk_1L,Dairy,50.0,50.0,0,190
2025-07-27,Store_A,Milk_1L,Dairy,50.0,50.0,0,232
2025-07-28,Store_A,Milk_1L,Dairy,50.0,50.0,1,208
2025-07-29,Store_A,Milk_1L,Dairy,53.91,50.0,0,124
2025-07-30,Store_A,Milk_1L,Dairy,50.0,50.0,0,166
2025-07-31,Store_A,Milk_1L,Dairy,50.0,50.0,0,165
2025-08-01,Store_A,Milk_1L,Dairy,50.0,50.0,1,242
2025-08-02,Store_A,Milk_1L,Dairy,50.0,50.0,0,224
2025-08-03,Store_A,Milk_1L,Dairy,50.0,50.0,1,287
2025-08-04,Store_A,Milk_1L,Dairy,50.0,50.0,0,163
2025-08-05,Store_A,Milk_1L,Dairy,50.0,50.0,0,155
2025-08-06,Store_A,Milk_1L,Dairy,50.0,50.0,0,159
2025-08-07,Store_A,Milk_1L,Dairy,46.02,50.0,0,180
2025-08-08,Store_A,Milk_1L,Dairy,50.0,50.0,1,283
2025-08-09,Store_A,Milk_1L,Dairy,50.0,50.0,0,277
2025-08-10,Store_A,Milk_1L,Dairy,51.4,50.0,0,249
2025-08-11,Store_A,Milk_1L,Dairy,50.0,50.0,0,151
2025-08-12,Store_A,Milk_1L,Dairy,50.0,50.0,0,158
2025-08-13,Store_A,Milk_1L,Dairy,50.0,50.0,0,148
2025-08-14,Store_A,Milk_1L,Dairy,50.0,50.0,0,176
2025-08-15,Store_A,Milk_1L,Dairy,50.0,50.0,0,223
2025-08-16,Store_A,Milk_1L,Dairy,50.0,50.0,0,239
2025-08-17,Store_A,Milk_1L,Dairy,50.0,50.0,0,195
2025-08-18,Store_A,Milk_1L,Dairy,41.05,50.0,0,269
2025-08-19,Store_A,Milk_1L,Dairy,49.36,50.0,0,152
2025-08-20,Store_A,Milk_1L,Dairy,50.0,50.0,0,161
2025-08-21,Store_A,Milk_1L,Dairy,50.0,50.0,0,186
2025-08-22,Store_A,Milk_1L,Dairy,50.0,50.0,0,225
2025-08-23,Store_A,Milk_1L,Dairy,45.01,50.0,0,272
2025-08-24,Store_A,Milk_1L,Dairy,55.18,50.0,0,199
2025-08-25,Store_A,Milk_1L,Dairy,50.0,50.0,0,177
2025-08-26,Store_A,Milk_1L,Dairy,50.0,50.0,0,137
2025-08-27,Store_A,Milk_1L,Dairy,53.93,50.0,0,152
2025-08-28,Store_A,Milk_1L,Dairy,50.0,50.0,0,180
2025-08-29,Store_A,Milk_1L,Dairy,50.0,50.0,1,317
2025-08-30,Store_A,Milk_1L,Dairy,50.0,50.0,0,245
2025-08-31,Store_A,Milk_1L,Dairy,50.0,50.0,0,193
2025-09-01,Store_A,Milk_1L,Dairy,50.0,50.0,0,185
2025-09-02,Store_A,Milk_1L,Dairy,53.65,50.0,0,130
2025-09-03,Store_A,Milk_1L,Dairy,50.0,50.0,0,189
2025-09-04,Store_A,Milk_1L,Dairy,42.76,50.0,0,202
2025-09-05,Store_A,Milk_1L,Dairy,50.0,50.0,0,228
2025-09-06,Store_A,Milk_1L,Dairy,50.0,50.0,0,268
2025-09-07,Store_A,Milk_1L,Dairy,50.0,50.0,0,250
2025-09-08,Store_A,Milk_1L,Dairy,42.69,50.0,0,219
2025-09-09,Store_A,Milk_1L,Dairy,49.95,50.0,0,166
2025-09-10,Store_A,Milk_1L,Dairy,50.0,50.0,0,172
2025-09-11,Store_A,Milk_1L,Dairy,50.0,50.0,0,176
2025-09-12,Store_A,Milk_1L,Dairy,50.0,50.0,0,194
2025-09-13,Store_A,Milk_1L,Dairy,50.0,50.0,0,289
2025-09-14,Store_A,Milk_1L,Dairy,43.95,50.0,0,317
2025-09-15,Store_A,Milk_1L,Dairy,50.0,50.0,0,175
2025-09-16,Store_A,Milk_1L,Dairy,50.0,50.0,0,163
2025-09-17,Store_A,Milk_1L,Dairy,45.61,50.0,1,284
2025-09-18,Store_A,Milk_1L,Dairy,50.0,50.0,0,199
2025-09-19,Store_A,Milk_1L,Dairy,50.0,50.0,0,238
2025-09-20,Store_A,Milk_1L,Dairy,56.39,50.0,0,199
2025-09-21,Store_A,Milk_1L,Dairy,48.71,50.0,0,254
2025-09-22,Store_A,Milk_1L,Dairy,50.0,50.0,0,172
2025-09-23,Store_A,Milk_1L,Dairy,50.0,50.0,0,152
2025-09-24,Store_A,Milk_1L,Dairy,50.0,50.0,0,170
2025-09-25,Store_A,Milk_1L,Dairy,50.38,50.0,0,209
2025-09-26,Store_A,Milk_1L,Dairy,50.0,50.0,0,236
2025-09-27,Store_A,Milk_1L,Dairy,50.0,50.0,0,305
2025-09-28,Store_A,Milk_1L,Dairy,50.0,50.0,0,231
2025-09-29,Store_A,Milk_1L,Dairy,54.39,50.0,0,156
2025-09-30,Store_A,Milk_1L,Dairy,50.0,50.0,0,193
2025-10-01,Store_A,Milk_1L,Dairy,50.0,50.0,0,305
2025-10-02,Store_A,Milk_1L,Dairy,50.0,50.0,0,311
2025-10-03,Store_A,Milk_1L,Dairy,50.0,50.0,1,481
2025-10-04,Store_A,Milk_1L,Dairy,50.0,50.0,0,363
2025-10-05,Store_A,Milk_1L,Dairy,50.0,50.0,1,506
2025-10-06,Store_A,Milk_1L,Dairy,50.0,50.0,0,234
2025-10-07,Store_A,Milk_1L,Dairy,50.0,50.0,0,219
2025-10-08,Store_A,Milk_1L,Dairy,50.0,50.0,0,265
2025-10-09,Store_A,Milk_1L,Dairy,50.97,50.0,0,220
2025-10-10,Store_A,Milk_1L,Dairy,50.0,50.0,0,334
2025-10-11,Store_A,Milk_1L,Dairy,56.73,50.0,0,307
2025-10-12,Store_A,Milk_1L,Dairy,45.1,50.0,0,447
2025-10-13,Store_A,Milk_1L,Dairy,50.0,50.0,0,274
2025-10-14,Store_A,Milk_1L,Dairy,50.0,50.0,0,237
2025-10-15,Store_A,Milk_1L,Dairy,50.0,50.0,0,239
2025-10-16,Store_A,Milk_1L,Dairy,44.79,50.0,0,330
2025-10-17,Store_A,Milk_1L,Dairy,49.63,50.0,0,321
2025-10-18,Store_A,Milk_1L,Dairy,48.42,50.0,0,443
2025-10-19,Store_A,Milk_1L,Dairy,50.0,50.0,0,384
2025-10-20,Store_A,Milk_1L,Dairy,50.0,50.0,0,261
2025-10-21,Store_A,Milk_1L,Dairy,50.0,50.0,0,286
2025-10-22,Store_A,Milk_1L,Dairy,48.18,50.0,0,306
2025-10-23,Store_A,Milk_1L,Dairy,50.0,50.0,0,290
2025-10-24,Store_A,Milk_1L,Dairy,50.0,50.0,0,358
2025-10-25,Store_A,Milk_1L,Dairy,47.68,50.0,0,486
2025-10-26,Store_A,Milk_1L,Dairy,50.0,50.0,0,322
2025-10-27,Store_A,Milk_1L,Dairy,50.0,50.0,1,356
2025-10-28,Store_A,Milk_1L,Dairy,50.0,50.0,0,258
2025-10-29,Store_A,Milk_1L,Dairy,50.0,50.0,0,253
2025-10-30,Store_A,Milk_1L,Dairy,50.0,50.0,0,292
2025-10-31,Store_A,Milk_1L,Dairy,50.0,50.0,0,349
2025-11-01,Store_A,Milk_1L,Dairy,50.0,50.0,0,467
2025-11-02,Store_A,Milk_1L,Dairy,48.35,50.0,0,423
2025-11-03,Store_A,Milk_1L,Dairy,50.0,50.0,0,293
2025-11-04,Store_A,Milk_1L,Dairy,50.0,50.0,0,245
2025-11-05,Store_A,Milk_1L,Dairy,43.94,50.0,0,384
2025-11-06,Store_A,Milk_1L,Dairy,50.0,50.0,0,282
2025-11-07,Store_A,Milk_1L,Dairy,50.0,50.0,0,362
2025-11-08,Store_A,Milk_1L,Dairy,50.0,50.0,0,443
2025-11-09,Store_A,Milk_1L,Dairy,50.0,50.0,0,430
2025-11-10,Store_A,Milk_1L,Dairy,50.0,50.0,0,250
2025-11-11,Store_A,Milk_1L,Dairy,50.0,50.0,0,289
2025-11-12,Store_A,Milk_1L,Dairy,43.42,50.0,0,356
2025-11-13,Store_A,Milk_1L,Dairy,50.0,50.0,0,302
2025-11-14,Store_A,Milk_1L,Dairy,50.0,50.0,0,358
2025-11-15,Store_A,Milk_1L,Dairy,43.07,50.0,0,618
2025-11-16,Store_A,Milk_1L,Dairy,50.0,50.0,0,383
2025-11-17,Store_A,Milk_1L,Dairy,51.86,50.0,0,253
2025-11-18,Store_A,Milk_1L,Dairy,50.0,50.0,0,268
2025-11-19,Store_A,Milk_1L,Dairy,50.0,50.0,0,303
2025-11-20,Store_A,Milk_1L,Dairy,50.0,50.0,0,277
2025-11-21,Store_A,Milk_1L,Dairy,50.0,50.0,0,378
2025-11-22,Store_A,Milk_1L,Dairy,50.0,50.0,0,452
2025-11-23,Store_A,Milk_1L,Dairy,50.0,50.0,0,363
2025-11-24,Store_A,Milk_1L,Dairy,50.0,50.0,0,250
2025-11-25,Store_A,Milk_1L,Dairy,43.64,50.0,0,363
2025-11-26,Store_A,Milk_1L,Dairy,50.0,50.0,1,389
2025-11-27,Store_A,Milk_1L,Dairy,50.0,50.0,0,281
2025-11-28,Store_A,Milk_1L,Dairy,50.0,50.0,0,421
2025-11-29,Store_A,Milk_1L,Dairy,47.18,50.0,0,455
2025-11-30,Store_A,Milk_1L,Dairy,50.0,50.0,1,547
2025-12-01,Store_A,Milk_1L,Dairy,50.0,50.0,0,273
2025-12-02,Store_A,Milk_1L,Dairy,50.0,50.0,0,257
2025-12-03,Store_A,Milk_1L,Dairy,50.0,50.0,1,404
2025-12-04,Store_A,Milk_1L,Dairy,50.0,50.0,0,280
2025-12-05,Store_A,Milk_1L,Dairy,48.19,50.0,0,323
2025-12-06,Store_A,Milk_1L,Dairy,48.12,50.0,0,448
2025-12-07,Store_A,Milk_1L,Dairy,50.0,50.0,0,352
2025-12-08,Store_A,Milk_1L,Dairy,50.0,50.0,0,275
2025-12-09,Store_A,Milk_1L,Dairy,50.0,50.0,0,254
2025-12-10,Store_A,Milk_1L,Dairy,56.52,50.0,1,305
2025-12-11,Store_A,Milk_1L,Dairy,50.0,50.0,0,245
2025-12-12,Store_A,Milk_1L,Dairy,50.0,50.0,1,440
2025-12-13,Store_A,Milk_1L,Dairy,51.19,50.0,0,415
2025-12-14,Store_A,Milk_1L,Dairy,50.0,50.0,0,369
2025-12-15,Store_A,Milk_1L,Dairy,50.0,50.0,0,222
2025-12-16,Store_A,Milk_1L,Dairy,50.0,50.0,0,266
2025-12-17,Store_A,Milk_1L,Dairy,50.0,50.0,0,247
2025-12-18,Store_A,Milk_1L,Dairy,50.0,50.0,0,293
2025-12-19,Store_A,Milk_1L,Dairy,53.66,50.0,0,336
2025-12-20,Store_A,Milk_1L,Dairy,50.0,50.0,0,446
2025-12-21,Store_A,Milk_1L,Dairy,50.0,50.0,0,362
2025-12-22,Store_A,Milk_1L,Dairy,50.0,50.0,0,288
2025-12-23,Store_A,Milk_1L,Dairy,50.0,50.0,0,252
2025-12-24,Store_A,Milk_1L,Dairy,44.17,50.0,0,348
2025-12-25,Store_A,Milk_1L,Dairy,50.0,50.0,0,321
2025-12-26,Store_A,Milk_1L,Dairy,50.0,50.0,0,336
2025-12-27,Store_A,Milk_1L,Dairy,50.0,50.0,0,461
2025-12-28,Store_A,Milk_1L,Dairy,50.0,50.0,0,361
2025-12-29,Store_A,Milk_1L,Dairy,50.0,50.0,0,245
2025-12-30,Store_A,Milk_1L,Dairy,50.0,50.0,0,227
2024-01-01,Store_A,Rice_5kg,Staples,60.0,60.0,0,94
2024-01-02,Store_A,Rice_5kg,Staples,60.0,60.0,0,85
2024-01-03,Store_A,Rice_5kg,Staples,52.45,60.0,0,119
2024-01-04,Store_A,Rice_5kg,Staples,49.5,60.0,0,144
2024-01-05,Store_A,Rice_5kg,Staples,50.78,60.0,0,136
2024-01-06,Store_A,Rice_5kg,Staples,60.0,60.0,0,142
2024-01-07,Store_A,Rice_5kg,Staples,60.0,60.0,0,125
2024-01-08,Store_A,Rice_5kg,Staples,60.0,60.0,0,93
2024-01-09,Store_A,Rice_5kg,Staples,60.0,60.0,0,86
2024-01-10,Store_A,Rice_5kg,Staples,60.0,60.0,0,84
2024-01-11,Store_A,Rice_5kg,Staples,64.73,60.0,0,92
2024-01-12,Store_A,Rice_5kg,Staples,53.17,60.0,0,146
2024-01-13,Store_A,Rice_5kg,Staples,60.0,60.0,0,150
2024-01-14,Store_A,Rice_5kg,Staples,60.0,60.0,0,121
2024-01-15,Store_A,Rice_5kg,Staples,60.0,60.0,0,92
2024-01-16,Store_A,Rice_5kg,Staples,60.0,60.0,0,85
2024-01-17,Store_A,Rice_5kg,Staples,60.0,60.0,0,91
2024-01-18,Store_A,Rice_5kg,Staples,60.0,60.0,1,148
2024-01-19,Store_A,Rice_5kg,Staples,60.0,60.0,0,139
2024-01-20,Store_A,Rice_5kg,Staples,60.0,60.0,0,132
2024-01-21,Store_A,Rice_5kg,Staples,62.56,60.0,0,114
2024-01-22,Store_A,Rice_5kg,Staples,60.0,60.0,0,88
2024-01-23,Store_A,Rice_5kg,Staples,60.0,60.0,0,90
2024-01-24,Store_A,Rice_5kg,Staples,52.67,60.0,0,104
2024-01-25,Store_A,Rice_5kg,Staples,60.0,60.0,0,98
2024-01-26,Store_A,Rice_5kg,Staples,60.0,60.0,0,110
2024-01-27,Store_A,Rice_5kg,Staples,60.0,60.0,0,158
2024-01-28,Store_A,Rice_5kg,Staples,60.0,60.0,0,115
2024-01-29,Store_A,Rice_5kg,Staples,60.0,60.0,0,88
2024-01-30,Store_A,Rice_5kg,Staples,60.0,60.0,0,97
2024-01-31,Store_A,Rice_5kg,Staples,60.0,60.0,0,78
2024-02-01,Store_A,Rice_5kg,Staples,60.0,60.0,0,108
2024-02-02,Store_A,Rice_5kg,Staples,60.0,60.0,0,135
2024-02-03,Store_A,Rice_5kg,Staples,60.0,60.0,0,149
2024-02-04,Store_A,Rice_5kg,Staples,60.0,60.0,0,112
2024-02-05,Store_A,Rice_5kg,Staples,57.07,60.0,0,100
2024-02-06,Store_A,Rice_5kg,Staples,60.0,60.0,0,89
2024-02-07,Store_A,Rice_5kg,Staples,60.0,60.0,0,96
2024-02-08,Store_A,Rice_5kg,Staples,60.0,60.0,0,99
2024-02-09,Store_A,Rice_5kg,Staples,60.0,60.0,0,128
2024-02-10,Store_A,Rice_5kg,Staples,60.0,60.0,1,190
2024-02-11,Store_A,Rice_5kg,Staples,60.0,60.0,0,110
2024-02-12,Store_A,Rice_5kg,Staples,60.0,60.0,0,97
2024-02-13,Store_A,Rice_5kg,Staples,60.0,60.0,0,99
2024-02-14,Store_A,Rice_5kg,Staples,60.0,60.0,0,82
